"FullName","CreationTime","LastWriteTime","LastAccessTime"
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251109145950.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:15 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251109150318.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:15 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251109150338.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:15 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251109150441.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:15 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251109150450.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:16 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251109152209.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:16 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251109152222.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:16 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251109152226.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:16 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251109152233.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:16 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251109152234.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:16 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251110171040.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:16 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251110171046.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:16 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251110192041.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:16 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251111155542.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:17 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251118171206.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:17 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251118171210.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:17 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251121123754.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:17 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251121123807.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:17 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251121123810.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:17 a. m.","23/08/2026 2:43:40 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251124095410.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:17 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251124095428.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:17 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251124095432.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:18 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251124095445.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:18 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251124095503.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:18 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251124095515.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:18 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251124095530.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:18 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251126082037.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:46:58 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251126082039.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:17 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251126082044.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:18 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251126082048.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:18 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251126082050.jpg","21/08/2026 3:15:41 p. m.","20/08/2026 6:47:18 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251126082053.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:18 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251126082057.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:18 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251126122537.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:19 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251126131402.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:19 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251126142851.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:19 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251129142127.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:46:52 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251129142137.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:46:52 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251130202459.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:46:54 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251207185653.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:21 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251207185703.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:25 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251207185902.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:25 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251216150223.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251218185931.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:21 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251219142332.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:22 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251219142540.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:22 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251219154338.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:22 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251220082449.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251220082501.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:22 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251220082849.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251220162306.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:22 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251220162330.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:22 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251220162418.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:22 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251220162418~2.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251220162513.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251221093030.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251221093047.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251222061545.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:22 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223071730.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:41 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223071753.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223071906.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223071926.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223071944.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072008.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072022.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072039.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072149.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072216.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072334.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072344.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072353.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072630.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072656.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072706.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072724.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072736.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072801.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072819.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223072828.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223073011.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:24 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251223073018.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:23 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251224095200.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251225171342.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:24 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251225171344.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251229115907.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:46:53 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251229121256.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:46:53 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251231194746.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:26 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20251231194747.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260107063247.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:50 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260109220034.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:22 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260109220043.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:21 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260109220059.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:42 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260111113941.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:50 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260112074501.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260112074528.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:21 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260113070031.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:50 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260113143339.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:50 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260113144805.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:05 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260113144940.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:21 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260113144943.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:05 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260113145000.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:05 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260113163657.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:27 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260113174628.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:50 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260114164327.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:50 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260116135545.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:22 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260116135905.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:05 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260116135920.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:48:22 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260116135923.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:50 a. m.","23/08/2026 2:43:43 p. m."
"C:\Users\gonza\AppData\Local\Temp\taller_forense_movil\CASO-2026-002\imagen_logica\DCIM\DCIM\Camera\IMG20260116151518.jpg","21/08/2026 3:15:42 p. m.","20/08/2026 6:47:50 a. m.","23/08/2026 2:43:43 p. m."
